mergeable,commits,additions,deletions,changed_files,open_issues_count,watchers_count,forks_count,has_discussions,has_wiki,has_projects,stargazers_count,title_size,merged,language
1,1,12,13,2,2,6,6,1,1,1,6,38,1,go
1,1,13,14,2,353,6695,6695,1,0,0,6695,70,1,typescript
1,1,14,2,1,0,0,0,0,1,1,0,29,1,shell
1,1,17,17,2,52,62,62,1,1,1,62,34,1,php
1,1,18,0,1,0,0,0,0,1,1,0,30,1,html
1,1,18,18,1,0,0,0,0,1,1,0,37,1,typescript
1,1,19,0,1,5,291,291,0,1,1,291,46,1,tex
1,1,20,20,1,6,532,532,0,0,0,532,47,1,ruby
1,1,20,26,7,0,1,1,0,1,1,1,17,1,ruby
1,1,23,3,2,0,0,0,0,1,1,0,34,1,go
1,1,24,0,4,0,0,0,0,1,1,0,14,1,python
1,1,28,10,8,2,4,4,0,0,0,4,15,1,kotlin
1,1,30,2,5,0,0,0,0,1,1,0,12,1,html
1,1,30,16,1,0,0,0,0,1,1,0,38,1,vue
1,1,31,9,8,0,0,0,0,1,1,0,10,1,blade
1,1,32,1,4,0,0,0,0,1,1,0,21,1,html
1,1,33,1,4,0,0,0,0,1,1,0,14,1,html
1,1,38,95,2,218,2682,2682,1,0,0,2682,55,1,python
1,1,39,108,2,0,0,0,0,1,1,0,34,1,php
1,1,40,21,1,8,0,0,0,1,1,0,38,1,css
1,1,46,1,6,0,0,0,0,1,1,0,16,1,html
1,1,46,348,2,16,0,0,0,0,0,0,52,1,typescript
1,1,48,47,5,71,1915,1915,0,1,1,1915,26,1,c++
1,1,55,0,1,0,0,0,0,1,1,0,19,0,systemverilog
1,1,55,87,2,5,0,0,0,1,1,0,49,0,typescript
1,1,56,34,8,0,0,0,0,1,1,0,18,1,ruby
1,1,56,160,2,0,0,0,0,1,1,0,34,1,hack
1,1,68,74,1,6,0,0,0,1,1,0,33,1,css
1,1,73,14,5,12,1,1,0,1,1,1,44,1,typescript
1,1,75,1,4,7,0,0,0,1,1,0,40,1,javascript
1,1,97,1,4,1,0,0,0,1,1,0,37,0,xslt
1,1,99,56,1,22,2,2,0,1,1,2,10,1,typescript
1,1,107,5,3,679,51818,51818,0,0,1,51818,65,1,ruby
1,1,108,4,4,0,0,0,0,1,1,0,27,1,java
1,1,119,6,3,0,3,3,0,0,1,3,47,1,rust
1,1,126,483,6,0,0,0,0,1,1,0,14,1,html
1,1,134,1,4,0,0,0,0,1,1,0,4,1,html
1,1,136,0,1,1,0,0,0,1,1,0,25,1,c#
1,1,185,115,1,0,0,0,0,1,1,0,43,1,php
1,1,185,128,2,6,1,1,0,0,0,1,51,0,typescript
1,1,199,140,10,0,0,0,1,1,1,0,48,1,javascript
1,1,219,0,3,1,2,2,0,1,0,2,20,1,php
1,1,246,0,6,0,0,0,0,1,1,0,15,1,css
1,1,260,1,9,3,0,0,0,1,1,0,28,1,c#
1,1,364,701,64,0,0,0,0,0,1,0,25,1,c#
1,1,394,353,4,4,6,6,0,1,1,6,39,1,rust
1,1,671,425,2,7,0,0,0,1,1,0,38,1,css
1,1,674,0,1,0,0,0,0,1,1,0,17,1,c#
1,1,711,1554,9,18,2,2,0,1,1,2,22,0,typescript
1,1,713,3,7,0,0,0,0,1,1,0,46,1,pug
1,1,756,862,1,5,0,0,0,1,1,0,38,0,html
1,1,963,53,2,20,0,0,0,1,1,0,38,0,typescript
1,1,1364,3830,2,2,0,0,0,1,1,0,35,0,html
1,1,2697,7,135,144,0,0,0,1,1,0,44,1,c#
1,2,0,130,1,0,0,0,0,1,1,0,45,0,c#
1,2,1,0,1,0,0,0,0,1,1,0,32,1,python
1,2,1,1,1,0,0,0,0,0,1,0,34,1,python
1,2,1,1,1,9,8,8,0,0,0,8,42,0,java
1,2,1,1,1,405,1048,1048,1,0,1,1048,15,1,markdown
1,2,2,1,3,7,0,0,0,1,1,0,22,1,html
1,2,6,7,1,3,0,0,0,1,1,0,14,1,python
1,2,7,1,2,302,123,123,0,1,1,123,42,1,smalltalk
1,2,8,0,1,2,0,0,0,1,1,0,28,1,javascript
1,2,12,11,6,110,35,35,1,1,1,35,13,1,c++
1,2,14,14,3,0,0,0,0,1,1,0,56,1,typescript
1,2,18,7,2,0,0,0,0,1,1,0,14,1,ruby
1,2,23,17,3,1,0,0,0,1,1,0,18,1,javascript
1,2,71,77,41,0,0,0,0,1,1,0,26,1,dart
1,2,78,1,2,0,0,0,0,1,1,0,13,1,rascal
1,2,89,92,1,52,6935,6935,1,1,1,6935,30,1,powershell
1,2,112,43,7,0,0,0,0,1,1,0,7,1,dart
1,2,120,197,9,1,0,0,0,1,1,0,13,1,ruby
1,2,224,1,2,0,0,0,0,1,1,0,23,1,typescript
1,2,275,89,14,0,0,0,0,1,1,0,27,1,html
1,2,349,181,4,0,6,6,0,1,1,6,23,1,rust
1,2,666,386,25,0,0,0,0,1,1,0,34,1,typescript
1,3,1,0,1,5,0,0,0,1,1,0,18,1,html
1,3,2,2,2,2,0,0,0,1,1,0,33,1,dart
1,3,4,1,1,134,3041,3041,0,0,0,3041,63,1,c++
1,3,5,5,1,128,698,698,0,1,1,698,28,1,java
1,3,12,8,5,1,0,0,0,1,1,0,6,1,ruby
1,3,39,4,6,0,6,6,0,1,1,6,20,1,c
1,3,42,6,2,3,0,0,0,1,1,0,41,1,php
1,3,42,18,5,2,22,22,0,0,0,22,41,1,nim
1,3,81,18,8,0,0,0,0,1,1,0,9,1,php
1,3,135,95,9,0,0,0,0,1,1,0,19,1,java
1,3,182,106,7,4,0,0,0,1,1,0,30,1,typescript
1,3,213,44,12,0,0,0,0,1,1,0,29,1,go
1,3,305,68,18,0,1,1,0,1,1,1,30,1,javascript
1,3,660,296,22,0,0,0,0,1,1,0,10,1,java
1,3,909,478,24,0,0,0,0,1,1,0,17,1,javascript
1,3,27965,11877,60,3,8,8,0,1,1,8,21,1,go
1,4,4,4,1,0,0,0,0,1,1,0,32,1,python
1,4,24,24,12,0,0,0,0,0,1,0,36,1,go
1,4,46,2,4,10,16,16,0,1,1,16,24,0,typescript
1,4,47,10,3,18,12,12,1,0,1,12,62,1,typescript
1,4,51,36,7,0,0,0,0,1,1,0,7,1,ruby
1,4,199,85,47,0,0,0,0,1,1,0,37,1,scala
1,4,437,52,36,0,0,0,0,1,1,0,7,1,javascript
1,4,1344,468,25,0,0,0,0,1,1,0,25,1,html
1,4,2073,412,74,18,5,5,0,0,0,5,55,1,typescript
1,5,4,3,1,1,0,0,0,1,1,0,22,1,java
1,5,14,17,3,0,0,0,0,1,1,0,7,1,javascript
1,5,114,0,1,0,0,0,0,1,1,0,7,1,java
1,5,144,9,6,9,9,9,1,1,1,9,62,1,python
1,5,165,136,2,0,0,0,0,1,1,0,26,1,c
1,5,167,1,8,1,6,6,0,1,1,6,25,1,ruby
1,5,204,3,18,0,0,0,0,1,1,0,15,1,html
1,5,907,106,12,0,0,0,1,1,1,0,13,1,html
1,6,44,18,2,85,428,428,0,0,0,428,27,0,c#
1,6,81,0,3,0,1,1,0,1,1,1,4,1,java
1,6,85,92,38,0,0,0,0,0,1,0,30,1,c++
1,6,27629,989,77,0,0,0,0,1,1,0,15,1,c#
1,7,13,5,3,2,3,3,0,1,1,3,10,0,typescript
1,7,26,7,1,490,14782,14782,1,1,1,14782,12,1,python
1,7,161,27,12,1,0,0,0,1,1,0,10,1,ruby
1,8,5,3,2,0,3,3,0,1,1,3,20,1,python
1,8,7448,76,21,9,0,0,0,1,1,0,11,1,javascript
1,9,298,10,7,0,0,0,0,1,1,0,11,1,javascript
1,10,291,295,23,30,3,3,1,1,1,3,10,1,javascript
1,10,1552,1569,10,7,1,1,1,0,0,1,41,1,rust
1,11,349,487,25,0,0,0,0,1,1,0,11,1,html
1,12,245,50,9,0,0,0,0,1,1,0,30,1,javascript
1,12,1561,1577,11,6,1,1,1,0,0,1,30,1,rust
1,13,93,2,4,5,4,4,0,1,1,4,45,0,xslt
1,13,428,266,21,1,0,0,0,1,1,0,42,1,typescript
1,13,2026,333,24,0,0,0,0,1,1,0,17,1,java
1,15,554,228,24,2309,14173,14173,0,1,1,14173,43,1,python
1,16,1401,1575,52,70,224,224,1,0,1,224,40,1,rust
1,17,148,148,16,0,0,0,0,1,1,0,35,1,python
1,19,201,74,10,269,4949,4949,1,0,1,4949,46,1,go
1,19,411,227,15,5,1,1,0,1,1,1,37,0,c#
1,20,420,58643,22,14,28,28,0,1,1,28,19,0,html
1,22,280,140,13,0,0,0,0,1,1,0,28,1,javascript
1,24,30,11,2,0,0,0,0,1,1,0,8,1,php
1,25,221,179,33,0,0,0,0,1,1,0,25,1,typescript
1,31,6948,19331,349,5,0,0,0,1,1,0,18,0,html
1,34,2563,445,45,0,0,0,0,1,1,0,7,1,php
1,66,9307,1,45,359,873,873,1,0,1,873,51,1,python
1,78,502,177,58,49,2,2,0,1,1,2,18,1,typescript
1,151,3209,3436,195,0,0,0,0,0,1,0,33,1,typescript
1,381,2802,533,354,0,0,0,0,0,1,0,40,1,javascript
1,1,0,0,0,49,2,2,0,1,1,2,45,1,typescript
1,1,0,2,1,38,0,0,0,1,1,0,30,1,html
1,1,0,98,1,5198,8261,8261,1,0,1,8261,73,1,javascript
1,1,1,0,1,0,0,0,0,1,1,0,16,1,html
1,1,1,1,1,0,0,0,0,0,1,0,39,1,lua
1,1,1,1,1,0,0,0,0,1,1,0,6,1,typescript
1,1,1,1,1,0,0,0,0,1,1,0,17,1,html
1,1,1,1,1,0,0,0,0,1,1,0,37,1,groovy
1,1,1,1,1,0,0,0,0,1,1,0,55,1,c#
1,1,1,1,1,1,0,0,0,0,0,0,63,1,python
1,1,1,1,1,1,0,0,0,1,1,0,14,1,javascript
1,1,1,1,1,2,9,9,0,1,1,9,66,1,shell
1,1,1,1,1,4,0,0,0,1,1,0,40,1,go
1,1,1,1,1,4,94,94,1,0,0,94,43,1,python
1,1,1,1,1,10,13,13,0,0,1,13,33,1,scss
1,1,1,1,1,11,0,0,0,1,1,0,22,0,python
1,1,1,1,1,12,7,7,0,1,0,7,37,1,java
1,1,1,1,1,12,25,25,0,0,1,25,33,1,javascript
1,1,1,1,1,15,31,31,0,0,0,31,36,1,typescript
1,1,1,1,1,868,3595,3595,1,1,1,3595,41,1,c++
1,1,1,5,1,0,0,0,0,0,1,0,30,1,typescript
1,1,2,1,1,0,0,0,0,1,1,0,24,1,html
1,1,2,1,1,2,3,3,0,1,0,3,26,1,dockerfile
1,1,2,2,1,0,0,0,0,1,1,0,3,1,java
1,1,2,2,1,5,0,0,0,1,1,0,44,0,html
1,1,2,2,1,247,76,76,0,1,1,76,51,1,shell
1,1,2,2,2,0,0,0,0,1,1,0,20,1,php
1,1,3,0,1,1,2,2,0,0,1,2,34,1,kotlin
1,1,3,0,1,43,0,0,0,1,1,0,45,1,roff
1,1,3,1,1,1,9,9,0,1,0,9,47,1,javascript
1,1,3,2,1,0,0,0,0,1,1,0,32,1,jupyter notebook
1,1,3,3,1,2,0,0,0,1,1,0,30,1,php
1,1,3,3,1,3,0,0,0,1,1,0,35,1,php
1,1,3,3,1,7,0,0,0,1,1,0,27,1,php
1,1,3,3,1,11,0,0,0,1,1,0,29,1,html
1,1,3,3,1,12,0,0,0,1,1,0,57,1,c#
1,1,3,3,2,1,0,0,0,1,1,0,47,1,go
1,1,3,9,1,15,72,72,1,1,1,72,58,1,typescript
1,1,3,15,1,10,0,0,0,1,1,0,49,1,c#
1,1,3,16,1,4,0,0,0,1,1,0,34,1,shell
1,1,3,45,1,267,65,65,1,1,0,65,72,0,javascript
1,1,4,4,1,0,0,0,0,1,1,0,37,1,php
1,1,4,4,1,1,5,5,0,1,1,5,55,1,ruby
1,1,4,4,1,92,8,8,0,1,1,8,38,1,ruby
1,1,4,4,2,48,143,143,0,0,1,143,31,1,rust
1,1,5,1,1,0,0,0,0,1,1,0,29,1,vue
1,1,5,4,1,0,0,0,0,1,1,0,3,1,java
1,1,5,5,2,1,0,0,0,0,0,0,38,1,javascript
1,1,5,11,2,0,0,0,0,1,1,0,21,1,javascript
1,1,6,5,1,0,0,0,0,1,1,0,36,1,html
1,1,6,6,1,1,0,0,0,1,1,0,36,1,php
1,1,6,6,1,142,348,348,1,0,1,348,42,1,html
1,1,7,0,1,2,2,2,0,1,1,2,44,1,roff
1,1,7,2,1,24,137,137,0,1,1,137,29,1,crystal
1,1,7,4,1,13,1,1,0,1,1,1,38,1,javascript
1,1,7,4,1,14,1,1,0,1,1,1,35,1,javascript
1,1,7,7,1,0,0,0,0,1,1,0,21,1,java
1,1,8,2,3,4,4,4,0,0,0,4,14,1,javascript
1,1,8,8,2,0,0,0,0,1,1,0,33,1,javascript
1,1,8,8,2,13,0,0,0,0,0,0,33,1,typescript
1,1,8,9,1,1,4,4,0,0,0,4,33,1,ruby
1,1,9,9,3,73,0,0,0,0,1,0,37,0,python
1,1,9,30,1,0,0,0,0,1,1,0,36,1,javascript
1,1,10,5,3,0,0,0,0,1,1,0,18,1,ruby
1,1,12,4,1,14,6,6,0,0,1,6,32,1,typescript
1,1,12,4,5,0,0,0,0,1,1,0,60,1,ruby
1,1,14,1,3,0,9,9,0,1,1,9,28,1,scala
1,1,15,15,1,0,0,0,0,1,1,0,37,1,javascript
1,1,20,5,2,0,0,0,0,1,1,0,12,1,typescript
1,1,22,9,2,0,0,0,0,1,1,0,17,1,javascript
1,1,23,51,6,0,0,0,0,1,1,0,20,1,typescript
1,1,25,5,3,0,0,0,0,1,1,0,3,1,java
1,1,26,4,3,87,79,79,1,1,1,79,37,1,python
1,1,27,15,5,0,0,0,0,1,1,0,30,1,typescript
1,1,29,1,4,0,0,0,0,1,1,0,4,1,html
1,1,32,1,4,0,0,0,0,1,1,0,11,1,html
1,1,32,1,4,0,0,0,0,1,1,0,22,1,typescript
1,1,32,11,5,0,0,0,0,1,1,0,22,1,ruby
1,1,34,12,1,2,10,10,0,1,1,10,16,1,go
1,1,36,4,1,0,9,9,0,1,1,9,21,1,typescript
1,1,39,22,2,2,9,9,0,1,1,9,40,0,typescript
1,1,39,47,1,60,871,871,0,1,1,871,34,1,javascript
1,1,40,23,9,0,0,0,0,1,1,0,17,1,javascript
1,1,41,14,5,0,1,1,0,1,1,1,19,1,ruby
1,1,47,89,2,17,0,0,0,1,1,0,44,1,c#
1,1,49,1,9,0,0,0,0,1,1,0,12,1,html
1,1,50,8,10,0,0,0,0,1,1,0,6,1,html
1,1,54,54,1,0,2,2,0,0,0,2,35,1,html
1,1,55,0,2,0,0,0,0,1,1,0,18,1,c#
1,1,56,7,2,1,0,0,0,1,1,0,28,1,ruby
1,1,75,0,3,1,1,1,0,1,1,1,13,1,java
1,1,89,22,10,0,0,0,0,1,1,0,33,1,typescript
1,1,110,1529,6,0,0,0,0,1,1,0,35,1,javascript
1,1,113,113,1,12,4,4,1,1,1,4,36,1,typescript
1,1,132,234,9,1,0,0,0,0,0,0,60,1,typescript
1,1,136,108,10,0,0,0,0,1,1,0,24,1,vue
1,1,148,46,2,20,17,17,0,1,1,17,35,0,javascript
1,1,153,22,3,0,0,0,0,1,1,0,19,1,html
1,1,180,48,11,37,3342,3342,0,1,1,3342,50,1,c#
1,1,212,0,7,1,1,1,0,1,1,1,29,1,python
1,1,237,202,6,0,0,0,0,1,1,0,24,1,typescript
1,1,304,80,2,0,0,0,0,1,1,0,33,1,javascript
1,1,546,38,7,0,0,0,0,1,1,0,27,1,java
1,1,584,6,12,0,0,0,0,1,1,0,37,1,scss
1,1,674,0,1,0,0,0,0,1,1,0,17,1,c#
1,1,687,260,17,4,0,0,0,1,1,0,26,1,go
1,1,787,0,6,0,0,0,0,1,1,0,32,1,javascript
1,1,1496,697,3,10,0,0,0,1,1,0,46,0,typescript
1,1,8609,15789,3,5,0,0,0,1,1,0,30,1,php
1,1,9366,0,90,1,0,0,0,1,1,0,27,1,html
1,1,9873,23696,1,270,65,65,1,1,0,65,72,0,javascript
1,1,87105,4,180,0,0,0,0,1,1,0,10,1,html
1,2,1,0,1,0,0,0,0,1,1,0,4,1,javascript
1,2,1,1,1,19,64,64,0,0,0,64,30,1,php
1,2,1,1,1,449,118,118,1,1,1,118,25,1,go
1,2,2,2,1,0,0,0,0,1,1,0,34,1,mustache
1,2,3,2,2,378,49,49,0,1,1,49,38,1,typescript
1,2,4,4,3,152,104,104,1,1,1,104,30,1,javascript
1,2,6,6,1,0,0,0,0,1,1,0,7,1,html
1,2,8,1,2,168,467,467,1,0,1,467,38,1,rust
1,2,8,7,6,213,52,52,0,1,1,52,14,1,smalltalk
1,2,11,0,2,0,0,0,0,1,1,0,12,1,javascript
1,2,11,3,2,63,114,114,1,0,0,114,43,1,typescript
1,2,13,4,2,0,0,0,0,1,1,0,15,1,dockerfile
1,2,13,11,5,4,8,8,0,1,1,8,20,1,python
1,2,31,56,11,20,0,0,0,1,1,0,59,1,makefile
1,2,32,1,4,0,0,0,0,1,1,0,8,1,html
1,2,38,15,2,2,2,2,0,1,1,2,41,1,javascript
1,2,49,22,1,404,1048,1048,1,0,1,1048,41,1,markdown
1,2,57,0,1,15,14,14,0,1,1,14,47,1,go
1,2,75,0,1,6,0,0,1,1,1,0,28,1,javascript
1,2,76,11,13,0,0,0,0,1,1,0,30,1,javascript
1,2,79,2,4,2,0,0,0,0,1,0,54,1,javascript
1,2,90,0,4,0,0,0,0,1,1,0,4,1,java
1,2,94,2,2,0,1,1,0,0,1,1,61,1,swift
1,2,104,1,3,151,104,104,1,1,1,104,30,1,javascript
1,2,118,5,3,466,738,738,1,0,0,738,45,0,java
1,2,118,73,8,0,1,1,0,1,1,1,21,1,ruby
1,2,164,18,1,2,2,2,0,1,1,2,39,1,c
1,2,208,1,7,31,12,12,1,1,1,12,22,1,kotlin
1,2,576,0,1,401,1048,1048,1,0,1,1048,42,1,markdown
1,2,617,9,10,0,0,0,0,1,1,0,4,1,html
1,2,824,64,6,2,96,96,0,0,1,96,22,1,go
1,2,1205,9,4,0,0,0,0,1,1,0,17,1,javascript
1,2,11820,6828,10,0,0,0,0,1,1,0,3,1,typescript
1,3,1,1,1,22,33,33,1,1,1,33,25,1,python
1,3,2,1,2,0,0,0,0,1,1,0,6,1,java
1,3,3,3,1,0,0,0,0,1,1,0,6,1,python
1,3,4,4,1,0,0,0,0,1,1,0,38,1,shell
1,3,12,11,1,0,0,0,0,1,1,0,10,1,c#
1,3,13,9,4,0,0,0,0,1,1,0,14,1,ruby
1,3,54,2,7,0,0,0,0,1,1,0,9,1,html
1,3,72,14,4,0,1,1,0,1,1,1,34,1,go
1,3,77,3,5,5,0,0,0,1,1,0,15,1,typescript
1,3,89,7,2,90,1729,1729,1,0,0,1729,41,0,rust
1,3,93,68,5,0,0,0,0,1,1,0,3,1,html
1,3,103,60,3,0,0,0,0,0,0,0,41,1,ruby
1,3,116,66,6,0,2,2,0,1,1,2,17,1,javascript
1,3,204,128,10,7,0,0,0,1,1,0,58,0,shell
1,3,502,335,9,0,0,0,0,1,1,0,8,1,html
1,3,1146,1200,242,0,0,0,0,1,1,0,28,1,swift
1,4,7,2,2,0,0,0,0,1,1,0,28,1,smarty
1,4,40,1,2,3,0,0,0,0,1,0,32,1,python
1,4,52,13,15,19,5,5,0,1,1,5,49,1,python
1,4,52,15,13,0,3,3,0,1,1,3,17,1,typescript
1,4,59,38,8,4,0,0,0,1,1,0,58,1,go
1,4,16675,0,8,0,0,0,0,1,1,0,36,0,html
1,5,47,13,2,0,0,0,0,1,1,0,9,1,css
1,5,105,7,1,296,12612,12612,1,1,1,12612,67,1,rust
1,5,3493,0,143,2,3,3,0,0,0,3,42,1,jsonnet
1,6,13,5,1,0,3,3,0,0,0,3,14,1,javascript
1,6,53,21,3,463,5757,5757,1,0,0,5757,32,1,typescript
1,6,107,9,10,0,3,3,0,1,1,3,9,1,typescript
1,6,469,17,9,227,16623,16623,1,0,0,16623,36,1,typescript
1,7,43,13,6,0,0,0,0,1,1,0,31,1,javascript
1,8,550,4,20,0,0,0,0,1,1,0,19,1,c#
1,9,99,0,1,2,0,0,0,1,1,0,38,1,smarty
1,9,101,4,12,0,6,6,0,1,1,6,17,1,c
1,9,170,87,9,0,0,0,0,1,1,0,13,1,javascript
1,9,346,317,19,7,6,6,0,0,0,6,35,1,typescript
1,9,1480,153,20,0,0,0,0,1,1,0,13,1,javascript
1,10,201,42,13,0,0,0,0,1,1,0,7,1,javascript
1,11,1750,461,28,0,0,0,0,1,1,0,13,1,javascript
1,13,185,10,6,0,0,0,0,1,1,0,28,1,java
1,15,21845,8850,691,4,0,0,0,0,0,0,9,1,php
1,16,50,32,3,268,4949,4949,1,0,1,4949,43,1,go
1,16,617,114,35,0,0,0,0,1,1,0,3,1,javascript
1,22,2594,886,48,3,0,0,0,1,1,0,21,1,swift
1,25,195,69,33,0,0,0,0,1,1,0,36,1,c++
1,25,1390,419,46,0,0,0,0,0,1,0,34,1,c
1,51,4463,96,72,0,1,1,0,1,1,1,17,1,typescript
1,67,84,653,6,0,2,2,0,0,0,2,29,1,typescript
1,934,1949,1370,711,0,0,0,0,0,1,0,34,1,ruby
1,1,0,0,1,0,0,0,0,1,1,0,13,1,python
1,1,0,0,4,0,0,0,0,1,1,0,23,1,html
1,1,1,0,1,0,3,3,0,0,1,3,19,1,c#
1,1,1,0,1,0,5,5,0,1,1,5,23,1,smalltalk
1,1,1,0,1,4,0,0,0,1,1,0,12,0,python
1,1,1,0,1,54,72,72,0,1,1,72,44,1,html
1,1,1,0,1,71,1394,1394,0,0,0,1394,23,0,javascript
1,1,1,0,1,266,660,660,1,1,1,660,45,0,go
1,1,1,0,1,485,0,0,0,1,1,0,22,1,hcl
1,1,1,1,1,0,0,0,0,0,1,0,46,0,c++
1,1,1,1,1,0,0,0,0,1,1,0,9,1,html
1,1,1,1,1,0,0,0,0,1,1,0,22,1,java
1,1,1,1,1,0,2,2,0,0,0,2,73,1,ballerina
1,1,1,1,1,1,0,0,0,0,0,0,73,1,ballerina
1,1,1,1,1,1,6,6,0,1,1,6,32,1,python
1,1,1,1,1,1,10,10,1,1,1,10,62,1,c#
1,1,1,1,1,6,9,9,0,0,0,9,14,0,typescript
1,1,1,1,1,8,0,0,0,1,1,0,29,0,apex
1,1,1,1,1,8,44,44,0,0,1,44,12,1,python
1,1,1,1,1,112,48,48,0,1,1,48,57,1,ocaml
1,1,1,1,1,487,8069,8069,0,0,0,8069,22,1,shell
1,1,1,1,1,864,3596,3596,1,1,1,3596,58,1,c++
1,1,2,0,1,1,0,0,0,1,1,0,33,1,javascript
1,1,2,0,2,0,0,0,0,1,1,0,58,0,c#
1,1,2,2,1,0,3,3,0,1,1,3,19,1,javascript
1,1,2,2,1,3,1675,1675,1,1,1,1675,31,1,typescript
1,1,2,2,1,28,3099,3099,1,1,1,3099,37,1,rust
1,1,2,2,2,0,0,0,0,0,1,0,36,1,python
1,1,3,0,1,0,0,0,0,1,1,0,16,1,javascript
1,1,3,2,1,96,1048,1048,1,1,1,1048,49,1,kotlin
1,1,3,2,2,1,1,1,0,1,0,1,25,1,shell
1,1,3,3,1,0,38,38,0,1,1,38,42,1,nix
1,1,3,3,1,1,0,0,1,1,1,0,34,1,javascript
1,1,3,3,1,4,0,0,0,1,1,0,33,1,html
1,1,3,3,1,4,0,0,0,1,1,0,35,1,javascript
1,1,3,3,1,7,4,4,0,1,1,4,36,1,html
1,1,3,3,1,8,0,0,0,1,1,0,40,1,html
1,1,3,16,1,7,0,0,0,1,1,0,34,1,html
1,1,4,3,2,1,0,0,0,1,1,0,6,1,php
1,1,4,4,2,21,24,24,0,0,0,24,53,0,typescript
1,1,4,5,2,449,9276,9276,1,1,1,9276,23,1,shell
1,1,5,0,1,0,0,0,0,1,1,0,3,1,java
1,1,5,5,1,0,2,2,0,1,1,2,6,1,html
1,1,5,5,2,9,0,0,0,1,1,0,57,1,typescript
1,1,6,0,1,2,2,2,0,1,1,2,59,1,roff
1,1,6,2,1,0,0,0,0,1,1,0,18,1,html
1,1,6,3,2,0,0,0,0,1,1,0,40,1,html
1,1,6,5,2,0,0,0,0,1,1,0,36,1,typescript
1,1,6,6,1,0,0,0,0,1,1,0,57,1,typescript
1,1,6,6,1,0,9,9,0,0,0,9,41,1,html
1,1,6,6,1,0,167,167,0,0,0,167,41,1,html
1,1,6,6,1,1,585,585,0,1,1,585,40,0,typescript
1,1,6,6,1,4,0,0,0,1,1,0,36,1,vue
1,1,6,6,1,6,16,16,1,1,1,16,34,1,javascript
1,1,6,6,1,8,1,1,0,1,1,1,35,1,javascript
1,1,6,6,1,18,17,17,0,1,1,17,34,1,javascript
1,1,6,12,2,0,1,1,0,1,1,1,13,1,ruby
1,1,7,0,1,3,2,2,0,1,1,2,44,1,roff
1,1,7,1,1,0,0,0,0,1,1,0,26,1,typescript
1,1,7,4,1,9,1,1,0,1,1,1,29,1,javascript
1,1,7,4,1,10,1,1,0,1,1,1,29,1,javascript
1,1,8,5,2,6,539,539,1,0,0,539,29,1,ruby
1,1,8,8,1,121,320,320,0,0,0,320,67,1,php
1,1,8,8,2,12,0,0,0,0,0,0,35,1,typescript
1,1,9,4,1,0,4,4,0,1,1,4,46,1,typescript
1,1,9,9,2,1,3,3,0,1,1,3,7,1,java
1,1,9,30,1,0,1,1,0,1,1,1,36,1,javascript
1,1,10,20,1,0,0,0,0,1,1,0,19,1,java
1,1,11,6,3,0,0,0,0,1,1,0,23,1,css
1,1,13,23,3,0,0,0,0,1,1,0,16,1,ruby
1,1,14,13,2,2,6,6,0,0,0,6,43,1,typescript
1,1,15,0,3,0,0,0,0,1,1,0,36,1,php
1,1,15,15,12,429,19367,19367,1,0,1,19367,41,1,typescript
1,1,17,15,2,0,0,0,0,1,1,0,26,1,javascript
1,1,17,17,35,1,2,2,0,1,1,2,27,1,html
1,1,18,45,4,0,0,0,0,1,1,0,40,1,jupyter notebook
1,1,19,2,2,0,0,0,0,1,1,0,12,1,kotlin
1,1,19,20,1,0,1,1,0,1,1,1,26,1,javascript
1,1,20,4,2,0,0,0,0,1,1,0,30,1,vue
1,1,24,63,3,5,0,0,0,1,1,0,39,0,javascript
1,1,26,0,1,0,0,0,0,1,1,0,12,1,python
1,1,27,20,1,8,0,0,0,1,1,0,30,1,javascript
1,1,28,150,2,7,2,2,0,1,1,2,22,1,python
1,1,29,3,2,0,0,0,0,1,1,0,25,1,typescript
1,1,31,2,5,0,0,0,0,1,1,0,10,1,html
1,1,31,16,4,0,1,1,0,1,1,1,26,1,jupyter notebook
1,1,33,1,4,0,0,0,0,1,1,0,22,1,typescript
1,1,33,1,6,0,0,0,0,1,1,0,25,1,python
1,1,33,18,2,5,16,16,1,1,1,16,38,1,javascript
1,1,41,0,1,8,3,3,1,1,1,3,17,1,python
1,1,42,6,6,0,0,0,0,1,1,0,3,1,html
1,1,46,45,6,0,0,0,0,1,1,0,7,1,html
1,1,49,19,5,2,3,3,0,1,1,3,38,0,typescript
1,1,61,27,2,0,0,0,0,1,1,0,16,1,javascript
1,1,68,17,10,0,0,0,0,1,1,0,12,1,typescript
1,1,69,0,3,0,2,2,0,1,1,2,18,1,javascript
1,1,69,215,6,4,8,8,0,0,1,8,46,1,typescript
1,1,70,0,1,4,0,0,0,1,1,0,26,1,vue
1,1,78,2,5,0,0,0,0,1,1,0,13,1,typescript
1,1,78,46,2,3,0,0,0,1,1,0,40,1,typescript
1,1,97,25,1,6,0,0,0,1,1,0,30,1,html
1,1,106,46,13,0,0,0,0,1,1,0,38,1,javascript
1,1,115,50,6,0,0,0,0,1,1,0,7,1,typescript
1,1,117,3,2,24,313,313,0,1,1,313,28,1,typescript
1,1,118,0,2,1,36,36,0,1,1,36,19,1,go
1,1,126,287,2,1,0,0,0,1,1,0,27,1,css
1,1,144,0,8,0,0,0,0,1,1,0,14,1,handlebars
